H (A/m)	M (A/m)
2069014.2590683252	1087585.484412146
2042488.4352341164	1087582.6543351673
2015962.611399907	1087579.785523757
1989436.7875656977	1087576.8772656526
1962910.963731489	1087573.9288320364
1936385.1398972794	1087570.939477194
1909859.31606307	1087567.9084379089
1883333.4922288612	1087564.834940943
1856807.6683946522	1087561.718171279
1830281.8445604432	1087558.5573179815
1803756.020726234	1087555.3515429809
1777230.196892025	1087552.0999881455
1750704.3730578157	1087548.8017746948
1724178.5492236067	1087545.4560025618
1697652.7253893975	1087542.0617498227
1671126.9015551885	1087538.6180829417
1644601.0777209792	1087535.1240128237
1618075.2538867702	1087531.5785584298
1591549.430052561	1087527.9807036188
1565023.6062183513	1087524.3294069176
1538497.7823841427	1087520.6236007356
1511971.9585499333	1087516.8621905893
1485446.1347157238	1087513.0440671062
1458920.3108815148	1087509.168054443
1432394.4870473053	1087505.2329847007
1405868.663213096	1087501.2376472887
1379342.8393788866	1087497.1808003935
1352817.0155446772	1087493.0611698304
1326291.1917104684	1087488.8774461322
1299765.367876259	1087484.6282918632
1273239.5440420494	1087480.3123272478
1246713.7202078402	1087475.9281386854
1220187.8963736307	1087471.4742744933
1193662.0725394217	1087466.949244097
1167136.2487052123	1087462.3515166915
1140610.424871003	1087457.679519889
1114084.6010367938	1087452.9316383596
1087558.7772025845	1087448.1062124905
1061032.9533683753	1087443.201536607
1034507.129534166	1087438.215857769
1007981.3056999566	1087433.1473741836
981455.4818657474	1087427.9942333938
954929.658031538	1087422.7545303877
928403.8341973288	1087417.4263062493
901878.0103631194	1087412.0075460388
875352.1865289103	1087406.4961753443
848826.3626947008	1087400.8900644067
822300.5388604916	1087395.187015127
795774.7150262822	1087389.3847702225
769248.8911920731	1087383.481001932
742723.0673578638	1087377.4733169572
716197.2435236546	1087371.3592481967
689671.4196894455	1087365.136255786
663145.5958552363	1087358.8017225012
636619.772021027	1087352.3529518226
610093.9481868178	1087345.78716459
583568.1243526087	1087339.1014964597
557042.3005183995	1087332.29299424
530516.4766841902	1087325.3586123993
503990.65284998104	1087318.2952101387
477464.82901577186	1087311.0995475051
450939.0051815626	1087303.7682812961
424413.18134735344	1087296.2979614318
397887.35751314426	1087288.685026708
371361.53367893497	1087280.9258003084
344835.70984472585	1087273.0164856787
318309.8860105166	1087264.9531608168
291784.0621763074	1087256.7317744594
265258.2383420982	1087248.3481398989
238732.414507889	1087239.797930035
212206.5906736798	1087231.0766717098
185680.76683947057	1087222.1797390804
159154.9430052614	1087213.102347613
132629.1191710522	1087203.839548151
106103.29533684293	1087194.3862183786
79577.47150263375	1087184.7370575774
53051.64766842457	1087174.8865768234
26525.82383421531	1087164.829092659
6.1733682846189024e-09	1087154.5587170944
-26525.823834202976	1087144.0693509215
-53051.64766841223	1087133.3546712545
-79577.47150262143	1087122.4081255563
-106103.2953368306	1087111.2229159046
-132629.11917103978	1087099.7919942173
-159154.94300524905	1087088.108046833
-185680.76683945823	1087076.163483216
-212206.5906736675	1087063.9504218092
-238732.4145078767	1087051.4606805441
-265258.23834208585	1087038.685758445
-291784.06217629503	1087025.616822826
-318309.8860105043	1087012.2446921964
-344835.7098447135	1086998.5598203277
-371361.5336789227	1086984.5522781094
-397887.3575131319	1086970.2117348535
-424413.18134734116	1086955.5274384082
-450939.00518155034	1086940.4881939304
-477464.8290157596	1086925.0823419092
-503990.65284996876	1086909.2977342098
-530516.476684178	1086893.1217091053
-557042.3005183872	1086876.5410648906
-583568.1243525964	1086859.5420300236
-610093.9481868056	1086842.1102367104
-636619.7720210148	1086824.2306848196
-663145.595855224	1086805.8877103783
-689671.4196894332	1086787.0649486354
-716197.2435236424	1086767.7452964338
-742723.0673578517	1086747.9108681523
-769248.8911920608	1086727.5429563127
-795774.7150262699	1086706.6219820161
-822300.5388604793	1086685.127446736
-848826.3626946885	1086663.0378736716
-875352.1865288978	1086640.330761128
-901878.0103631071	1086616.9825112438
-928403.8341973164	1086592.9683699105
-954929.6580315257	1086568.2623566827
-981455.4818657349	1086542.8371838704
-1007981.3056999443	1086516.6641845147
-1034507.1295341535	1086489.7132197772
-1061032.9533683627	1086461.952589175
-1087558.7772025722	1086433.348923389
-1114084.6010367814	1086403.867082733
-1140610.424870991	1086373.4700449405
-1167136.2487052	1086342.1187618508
-1193662.0725394094	1086309.7720434023
-1220187.8963736186	1086276.386391418
-1246713.7202078279	1086241.9158563756
-1273239.5440420373	1086206.311862736
-1299765.3678762466	1086169.5229946834
-1326291.1917104558	1086131.4948462744
-1352817.015544665	1086092.1697286544
-1379342.8393788743	1086051.4865054958
-1405868.6632130835	1086009.380247369
-1432394.487047293	1085965.7820182831
-1458920.3108815022	1085920.6185400148
-1485446.1347157112	1085873.8117789335
-1511971.9585499207	1085825.2786798608
-1538497.78238413	1085774.9306981266
-1565023.6062183394	1085722.6732688444
-1591549.4300525486	1085668.407367305
-1618075.253886758	1085612.0214107856
-1644601.0777209667	1085553.401452939
-1671126.9015551761	1085492.423605666
-1697652.7253893851	1085428.9548882465
-1724178.5492235944	1085362.8523935503
-1750704.3730578034	1085293.9623690094
-1777230.1968920128	1085222.119155719
-1803756.0207262216	1085147.1440006783
-1830281.8445604306	1085068.8437475692
-1856807.66839464	1084987.0093277504
-1883333.4922288489	1084901.4140960767
-1909859.316063058	1084811.8118812114
-1936385.139897267	1084717.9348548525
-1962910.9637314763	1084619.4910723967
-1989436.7875656853	1084516.1614622883
-2015962.6113998946	1084407.5969747864
-2042488.435234104	1084293.4183088862
-2069014.2590683128	1084173.1970016328
-2095540.0829025218	1084046.4713730826
-2122065.906736731	1083912.7271594855
-2148591.7305709403	1083771.393876305
-2175117.554405149	1083621.836501806
-2201643.3782393583	1083463.3456959827
-2228169.2020735675	1083295.1261471922
-2254695.0259077763	1083116.288086608
-2281220.8497419856	1082925.8088624207
-2307746.673576195	1082722.54141706
-2334272.497410404	1082505.1694890189
-2360798.321244613	1082272.178994093
-2387324.1450788225	1082021.8234299782
-2413849.9689130313	1081752.0469746513
-2440375.7927472405	1081460.4445523033
-2466901.6165814493	1081144.150513904
-2493427.4404156585	1080799.7198878098
-2519953.2642498678	1080422.9425248571
-2546479.088084077	1080008.593080996
-2573004.911918286	1079550.0800808372
-2599530.735752495	1079038.8030810317
-2626056.5595867042	1078463.311004105
-2652582.3834209135	1077807.4821833945
-2679108.2072551223	1077047.4204638887
-2705634.0310893315	1076144.357297033
-2732159.854923541	1075024.4732605787
-2758685.67875775	1073490.1493044982
-2785211.5025919587	-1087649.472151061
-2811737.326426168	-1087651.4491855428
-2838263.150260377	-1087653.4054146763
-2864788.974094586	-1087655.3383190522
-2891314.7979287948	-1087657.248351306
-2917840.6217630045	-1087659.1358703007
-2944366.4455972137	-1087661.0012292666
-2970892.269431422	-1087662.844774481
-2997418.093265632	-1087664.6668454898
-3023943.917099841	-1087666.4677752387
-3050469.74093405	-1087668.2478900922
-3076995.564768259	-1087670.0075104234
-3103521.3886024687	-1087671.7469505195
-3130047.2124366774	-1087673.4665180633
-3156573.0362708867	-1087675.166515382
-3183098.8601050954	-1087676.8472389372
-3209624.683939305	-1087678.508979785
-3236150.5077735144	-1087680.1520228612
-3262676.331607723	-1087681.776648415
-3289202.1554419324	-1087683.383131281
-3315727.979276142	-1087684.971740819
-3342253.803110351	-1087686.5427421147
-3368779.6269445596	-1087688.096394882
-3395305.450778769	-1087689.6329543884
-3421831.274612978	-1087691.1526702705
-3448357.098447187	-1087692.6557885837
-3474882.922281396	-1087694.1425506612
-3501408.7461156053	-1087695.6131933806
-3527934.5699498146	-1087697.0679493507
-3554460.3937840234	-1087698.507047176
-3580986.2176182326	-1087699.9307108228
-3607512.041452442	-1087701.3391605848
-3634037.865286651	-1087702.7326132501
-3660563.68912086	-1087704.1112813693
-3687089.51295507	-1087705.4753731738
-3713615.3367892783	-1087706.825094515
-3740141.1606234876	-1087708.1606461757
-3766666.9844576963	-1087709.482226877
-3793192.8082919056	-1087710.7900306212
-3819718.632126115	-1087712.0842487097
-3846244.455960324	-1087713.3650692224
-3872770.279794533	-1087714.632676162
-3899296.103628742	-1087715.8872515238
-3925821.9274629517	-1087717.1289734372
-3952347.75129716	-1087718.3580172104
-3978873.5751313693	-1087719.574555121
