H (A/m)	M (A/m)
-2811737.326426168	1099315.16974381
-2838263.150260377	1098374.9319657716
-2864788.974094586	1097192.1806312809
-2891314.7979287948	1095481.7841485657
-2917840.6217630045	-1110267.2555187016
-2944366.4455972137	-1110269.1061734795
-2970892.269431422	-1110270.9381191244
-2997418.093265632	-1110272.7491383888
-3023943.917099841	-1110274.5396117347
-3050469.74093405	-1110276.3098481419
-3076995.564768259	-1110278.0601521397
-3103521.3886024687	-1110279.790822476
-3130047.2124366774	-1110281.5021523444
-3156573.0362708867	-1110283.1944296178
-3183098.8601050954	-1110284.867936255
-3209624.683939305	-1110286.5229496167
-3236150.5077735144	-1110288.1597417884
-3262676.331607723	-1110289.7785793971
-3289202.1554419324	-1110291.3797253969
-3315727.979276142	-1110292.96343665
-3342253.803110351	-1110294.52996621
-3368779.6269445596	-1110296.0795616992
-3395305.450778769	-1110297.6124670657
-3421831.274612978	-1110299.128921574
-3448357.098447187	-1110300.629160258
-3474882.922281396	-1110302.1134139244
-3501408.7461156053	-1110303.5819093212
-3527934.5699498146	-1110305.0348691072
-3554460.3937840234	-1110306.47251207
-3580986.2176182326	-1110307.895053154
-3607512.041452442	-1110309.3027035282
-3634037.865286651	-1110310.695670673
-3660563.68912086	-1110312.0741586555
-3687089.51295507	-1110313.438367261
-3713615.3367892783	-1110314.7884941243
-3740141.1606234876	-1110316.1247321963
-3766666.9844576963	-1110317.447271824
-3793192.8082919056	-1110318.7562999444
-3819718.632126115	-1110320.052000291
-3846244.455960324	-1110321.3345535002
-3872770.279794533	-1110322.6041371312
-3899296.103628742	-1110323.8609257964
-3925821.9274629517	-1110325.1050911269
-3952347.75129716	-1110326.3368018959
-3978873.5751313693	-1110327.5562242144
