H (A/m)	M (A/m)
1671126.9015551885	701719.8269741053
1644601.0777209792	701715.5393337994
1618075.2538867702	701711.1463987248
1591549.430052561	701706.6446807241
1565023.6062183513	701702.0305456098
1538497.7823841427	701697.3002054838
1511971.9585499333	701692.4497113625
1485446.1347157238	701687.4749438384
1458920.3108815148	701682.3716052274
1432394.4870473053	701677.1352094706
1405868.663213096	701671.7610725983
1379342.8393788866	701666.2443015539
1352817.0155446772	701660.579783605
1326291.1917104684	701654.7621735216
1299765.367876259	701648.7858813347
1273239.5440420494	701642.6450584263
1246713.7202078402	701636.3335830318
1220187.8963736307	701629.8450447066
1193662.0725394217	701623.1727278127
1167136.2487052123	701616.3095936766
1140610.424871003	701609.2482617598
1114084.6010367938	701601.9809896247
1087558.7772025845	701594.4996512332
1061032.9533683753	701586.7957132664
1034507.129534166	701578.8602111363
1007981.3056999566	701570.6837218776
981455.4818657474	701562.2563356658
954929.658031538	701553.5676251213
928403.8341973288	701544.6066124041
901878.0103631194	701535.3617338092
875352.1865289103	701525.8208011988
848826.3626947008	701515.9709614231
822300.5388604916	701505.7986519815
795774.7150262822	701495.2895526044
769248.8911920731	701484.4285343026
742723.0673578638	701473.1996023252
716197.2435236546	701461.5858381365
689671.4196894455	701449.5693307399
663145.5958552363	701437.1311080424
636619.772021027	701424.2510589232
610093.9481868178	701410.9078496365
583568.1243526087	701397.07883293
557042.3005183995	701382.7399487332
530516.4766841902	701367.8656163756
503990.65284998104	701352.4286171022
477464.82901577186	701336.39996328
450939.0051815626	701319.7487607813
424413.18134735344	701302.4420524866
397887.35751314426	701284.4446504829
371361.53367893497	701265.7189474719
344835.70984472585	701246.2247179617
318309.8860105166	701225.9188881041
291784.0621763074	701204.755291382
265258.2383420982	701182.6843914652
238732.414507889	701159.6529831884
212206.5906736798	701135.6038541399
185680.76683947057	701110.4754140078
159154.9430052614	701084.2012791754
132629.1191710522	701056.7098133288
106103.29533684293	701027.92361
79577.47150263375	700997.7589254503
53051.64766842457	700966.1250187062
26525.82383421531	700932.9234520815
6.1733682846189024e-09	700898.0472530067
-26525.823834202976	700861.3800088136
-53051.64766841223	700822.7948295713
-79577.47150262143	700782.1531901071
-106103.2953368306	700739.3045132544
-132629.11917103978	700694.0810080688
-159154.94300524905	700646.301180025
-185680.76683945823	700595.7645375817
-212206.5906736675	700542.2500328613
-238732.4145078767	700485.5134553603
-265258.23834208585	700425.284372913
-291784.06217629503	700361.2625685962
-318309.8860105043	700293.1139114192
-344835.7098447135	700220.4654992011
-371361.5336789227	700142.8999084975
-397887.3575131319	700059.9484776593
-424413.18134734116	699971.0832798026
-450939.00518155034	699875.7075236134
-477464.8290157596	699773.1460154345
-503990.65284996876	699662.6237620915
-530516.476684178	699543.2592363412
-557042.3005183872	699414.0370376792
-583568.1243525964	699273.7835648219
-610093.9481868056	699121.1367669008
-636619.7720210148	698954.4976563927
-663145.595855224	698771.9883570912
-689671.4196894332	698571.3785533861
-716197.2435236424	698350.000164855
-742723.0673578517	698104.6238254117
-769248.8911920608	697831.3053300541
-795774.7150262699	697525.160413326
-822300.5388604793	697180.0531940069
-848826.3626946885	696788.1231655208
-875352.1865288978	696339.1103027724
-901878.0103631071	695819.198531273
-928403.8341973164	695209.2013377022
-954929.6580315257	694481.1657508946
-981455.4818657349	693591.5919915517
-1007981.3056999443	692465.9539690039
-1034507.1295341535	690951.3702026507
-1061032.9533683627	688561.8280187648
-1087558.7772025722	-701594.4996418983
-1114084.6010367814	-701601.9805622522
-1140610.424870991	-701609.2478348861
-1167136.2487052	-701616.3099374725
-1193662.0725394094	-701623.173193299
-1220187.8963736186	-701629.8456302732
-1246713.7202078279	-701636.3343046518
-1273239.5440420373	-701642.6457595917
-1299765.3678762466	-701648.7867288232
-1326291.1917104558	-701654.7626632053
-1352817.015544665	-701660.580105432
-1379342.8393788743	-701666.2446187309
-1405868.6632130835	-701671.7608165056
-1432394.487047293	-701677.1348822268
-1458920.3108815022	-701682.371166085
-1485446.1347157112	-701687.474274104
-1511971.9585499207	-701692.4490025345
-1538497.78238413	-701697.2997371367
-1565023.6062183394	-701702.030097864
-1591549.4300525486	-701706.6442304899
-1618075.253886758	-701711.1458468749
-1644601.0777209667	-701715.5390982128
-1671126.9015551761	-701719.8264173181
-1697652.7253893851	-701724.0126321173
-1724178.5492235944	-701728.0985216955
-1750704.3730578034	-701732.0910070023
-1777230.1968920128	-701735.989460334
-1803756.0207262216	-701739.7979128623
-1830281.8445604306	-701743.5185153263
-1856807.66839464	-701747.1560699656
-1883333.4922288489	-701750.7101411948
-1909859.316063058	-701754.186449964
-1936385.139897267	-701757.5855509877
-1962910.9637314763	-701760.9097542748
-1989436.7875656853	-701764.161325886
-2015962.6113998946	-701767.3423714587
-2042488.435234104	-701770.4549208813
-2069014.2590683128	-701773.5009316504
-2095540.0829025218	-701776.482292114
-2122065.906736731	-701779.4008230336
-2148591.7305709403	-701782.258281844
-2175117.554405149	-701785.0563650369
-2201643.3782393583	-701787.7967100939
-2228169.2020735675	-701790.4808984941
-2254695.0259077763	-701793.1104577503
-2281220.8497419856	-701795.6868635672
-2307746.673576195	-701798.2115422369
-2334272.497410404	-701800.6858723159
-2360798.321244613	-701803.1111867286
-2387324.1450788225	-701805.4887743418
-2413849.9689130313	-701807.8198819854
-2440375.7927472405	-701810.1057158761
-2466901.6165814493	-701812.3474433061
-2493427.4404156585	-701814.5461940918
-2519953.2642498678	-701816.7030620713
-2546479.088084077	-701818.8191064043
-2573004.911918286	-701820.8953529005
-2599530.735752495	-701822.9327953353
-2626056.5595867042	-701824.932396488
-2652582.3834209135	-701826.8950895721
-2679108.2072551223	-701828.8217789433
-2705634.0310893315	-701830.7133416564
-2732159.854923541	-701832.5706279512
-2758685.67875775	-701834.3944625182
-2785211.5025919587	-701836.1856453676
-2811737.326426168	-701837.9449526757
-2838263.150260377	-701839.6731376369
-2864788.974094586	-701841.3709313712
-2891314.7979287948	-701843.0390439392
-2917840.6217630045	-701844.6781635906
-2944366.4455972137	-701846.2889596918
-2970892.269431422	-701847.8720823426
-2997418.093265632	-701849.4281627502
-3023943.917099841	-701850.9578144739
-3050469.74093405	-701852.4616334722
-3076995.564768259	-701853.9401992761
-3103521.3886024687	-701855.3940749945
-3130047.2124366774	-701856.8238081383
-3156573.0362708867	-701858.2299311324
-3183098.8601050954	-701859.6129618407
-3209624.683939305	-701860.9734039091
-3236150.5077735144	-701862.3117472328
-3262676.331607723	-701863.628468448
-3289202.1554419324	-701864.9240319645
-3315727.979276142	-701866.1988890669
-3342253.803110351	-701867.4534793304
-3368779.6269445596	-701868.6882306862
-3395305.450778769	-701869.903559817
-3421831.274612978	-701871.0998724848
-3448357.098447187	-701872.2775639896
-3474882.922281396	-701873.4370193087
-3501408.7461156053	-701874.5786135114
-3527934.5699498146	-701875.7027120901
-3554460.3937840234	-701876.8096712423
-3580986.2176182326	-701877.8998380647
-3607512.041452442	-701878.973550967
-3634037.865286651	-701880.031139864
-3660563.68912086	-701881.0729263686
-3687089.51295507	-701882.098524764
-3713615.3367892783	-701883.1103401264
-3740141.1606234876	-701884.1058987976
-3766666.9844576963	-701885.0882080696
-3793192.8082919056	-701886.0548909779
-3819718.632126115	-701887.0088318434
-3846244.455960324	-701887.9477464486
-3872770.279794533	-701888.8738063021
-3899296.103628742	-701889.7866140312
-3925821.9274629517	-701890.686432883
-3952347.75129716	-701891.5735083625
-3978873.5751313693	-701892.4480802033
