H (A/m)	M (A/m)
530516.4766841902	871495.633012057
503990.65284998104	871484.702542354
477464.82901577186	871473.4743262752
450939.0051815626	871461.9373680649
424413.18134735344	871450.0801555085
397887.35751314426	871437.8906300782
371361.53367893497	871425.3561561095
344835.70984472585	871412.463485741
318309.8860105166	871399.1987235093
291784.0621763074	871385.5472875718
265258.2383420982	871371.4938674802
238732.414507889	871357.022380764
212206.5906736798	871342.1159244757
185680.76683947057	871326.756724112
159154.9430052614	871310.9260780098
132629.1191710522	871294.6043001793
106103.29533684293	871277.7706540971
79577.47150263375	871260.4032838761
53051.64766842457	871242.4791430143
26525.82383421531	871223.9739130335
6.1733682846189024e-09	871204.8619147907
-26525.823834202976	871185.1160196988
-53051.64766841223	871164.7075459319
-79577.47150262143	871143.606149696
-106103.2953368306	871121.7797067268
-132629.11917103978	871099.194183461
-159154.94300524905	871075.8134976982
-185680.76683945823	871051.5993667993
-212206.5906736675	871026.5111390153
-238732.4145078767	871000.5056165609
-265258.23834208585	870973.5368594545
-291784.06217629503	870945.5559633038
-318309.8860105043	870916.5108307916
-344835.7098447135	870886.3459058959
-371361.5336789227	870855.0018990536
-397887.3575131319	870822.4154637184
-424413.18134734116	870788.5188677766
-450939.00518155034	870753.2395935494
-477464.8290157596	870716.4999490039
-503990.65284996876	870678.2165653979
-530516.476684178	870638.2999363549
-557042.3005183872	870596.6537847914
-583568.1243525964	870553.1745037187
-610093.9481868056	870507.7503664433
-636619.7720210148	870460.2608409657
-663145.595855224	870410.577042165
-689671.4196894332	870358.5552633731
-716197.2435236424	870304.0438443348
-742723.0673578517	870246.8768492945
-769248.8911920608	870186.8738003001
-795774.7150262699	870123.838099336
-822300.5388604793	870057.5552267842
-848826.3626946885	869987.790653114
-875352.1865288978	869914.2874617121
-901878.0103631071	869836.7636452547
-928403.8341973164	869754.9089658307
-954929.6580315257	869668.3813187846
-981455.4818657349	869576.8025698755
-1007981.3056999443	869479.753617009
-1034507.1295341535	869376.7687811746
-1061032.9533683627	869267.3320809756
-1087558.7772025722	869150.8578430947
-1114084.6010367814	869026.6972800142
-1140610.424870991	868894.1170954873
-1167136.2487052	868752.288294675
-1193662.0725394094	868600.2696850464
-1220187.8963736186	868436.9908927026
-1246713.7202078279	868261.21551258
-1273239.5440420373	868071.5266112193
-1299765.3678762466	867866.2773203014
-1326291.1917104558	867643.5434918205
-1352817.015544665	867401.0642639734
-1379342.8393788743	867136.1422331363
-1405868.6632130835	866845.5509786917
-1432394.487047293	866525.3705693103
-1458920.3108815022	866170.7833714609
-1485446.1347157112	865775.7489712677
-1511971.9585499207	865332.5935976491
-1538497.78238413	864831.2578132271
-1565023.6062183394	864258.2563319937
-1591549.4300525486	863594.6128450714
-1618075.253886758	862812.2620565258
-1644601.0777209667	861866.2051861737
-1671126.9015551761	860673.7693197093
-1697652.7253893851	859035.1371233574
-1724178.5492235944	-871793.2518436193
-1750704.3730578034	-871797.1623493034
-1777230.1968920128	-871801.0010614371
-1803756.0207262216	-871804.7671843505
-1830281.8445604306	-871808.4591148526
-1856807.66839464	-871812.0914786131
-1883333.4922288489	-871815.6617259288
-1909859.316063058	-871819.1594398768
-1936385.139897267	-871822.5969740469
-1962910.9637314763	-871825.9730937424
-1989436.7875656853	-871829.2893375339
-2015962.6113998946	-871832.5471159753
-2042488.435234104	-871835.747799851
-2069014.2590683128	-871838.8927186935
-2095540.0829025218	-871841.983164251
-2122065.906736731	-871845.0203916415
-2148591.7305709403	-871848.0056183282
-2175117.554405149	-871850.9400281566
-2201643.3782393583	-871853.8247709974
-2228169.2020735675	-871856.6609646807
-2254695.0259077763	-871859.4496951908
-2281220.8497419856	-871862.1920185423
-2307746.673576195	-871864.8889613927
-2334272.497410404	-871867.5415219783
-2360798.321244613	-871870.1506713759
-2387324.1450788225	-871872.717354084
-2413849.9689130313	-871875.2424888797
-2440375.7927472405	-871877.7269699262
-2466901.6165814493	-871880.1716673841
-2493427.4404156585	-871882.5774280829
-2519953.2642498678	-871884.9450764852
-2546479.088084077	-871887.2754153165
-2573004.911918286	-871889.569226173
-2599530.735752495	-871891.8272702552
-2626056.5595867042	-871894.0502890196
-2652582.3834209135	-871896.2390047209
-2679108.2072551223	-871898.3941210575
-2705634.0310893315	-871900.5163238542
-2732159.854923541	-871902.6062813242
-2758685.67875775	-871904.6646454192
-2785211.5025919587	-871906.6920492555
-2811737.326426168	-871908.6891143542
-2838263.150260377	-871910.6564425469
-2864788.974094586	-871912.5946231285
-2891314.7979287948	-871914.5042301624
-2917840.6217630045	-871916.385823871
-2944366.4455972137	-871918.2399504529
-2970892.269431422	-871920.0656450567
-2997418.093265632	-871921.8679207289
-3023943.917099841	-871923.6413511176
-3050469.74093405	-871925.3922556111
-3076995.564768259	-871927.1153992407
-3103521.3886024687	-871928.8168705925
-3130047.2124366774	-871930.4916157781
-3156573.0362708867	-871932.1442116604
-3183098.8601050954	-871933.7736730155
-3209624.683939305	-871935.3804605852
-3236150.5077735144	-871936.9649930398
-3262676.331607723	-871938.527680151
-3289202.1554419324	-871940.0689224894
-3315727.979276142	-871941.5891114537
-3342253.803110351	-871943.0886283752
-3368779.6269445596	-871944.567848221
-3395305.450778769	-871946.0271358952
-3421831.274612978	-871947.466848503
-3448357.098447187	-871948.8873351939
-3474882.922281396	-871950.2889373264
-3501408.7461156053	-871951.6719886737
-3527934.5699498146	-871953.0368158264
-3554460.3937840234	-871954.3837380246
-3580986.2176182326	-871955.7130675907
-3607512.041452442	-871957.0251100644
-3634037.865286651	-871958.3201645729
-3660563.68912086	-871959.5985232386
-3687089.51295507	-871960.8604724485
-3713615.3367892783	-871962.1062922665
-3740141.1606234876	-871963.336256807
-3766666.9844576963	-871964.5506344251
-3793192.8082919056	-871965.7496877707
-3819718.632126115	-871966.9336740103
-3846244.455960324	-871968.1028450275
-3872770.279794533	-871969.2574470337
-3899296.103628742	-871970.3977216015
-3925821.9274629517	-871971.5239051493
-3952347.75129716	-871972.6362292164
-3978873.5751313693	-871973.7349206554
