H (A/m)	M (A/m)
-3421831.274612978	-535044.6138795974
-3448357.098447187	-535045.4072986651
-3474882.922281396	-535046.1866209679
-3501408.7461156053	-535046.9521789778
-3527934.5699498146	-535047.7042952096
-3554460.3937840234	-535048.443282692
-3580986.2176182326	-535049.1694456206
-3607512.041452442	-535049.8830793285
-3634037.865286651	-535050.5844706928
-3660563.68912086	-535051.2738983767
-3687089.51295507	-535051.951633154
-3713615.3367892783	-535052.6179382921
-3740141.1606234876	-535053.2730695562
-3766666.9844576963	-535053.9172755989
-3793192.8082919056	-535054.5507982627
-3819718.632126115	-535055.1738726653
-3846244.455960324	-535055.786727538
-3872770.279794533	-535056.389585343
-3899296.103628742	-535056.9826625152
-3925821.9274629517	-535057.5661696714
-3952347.75129716	-535058.1403118001
-3978873.5751313693	-535058.7052884036
