H (A/m)	M (A/m)
2042488.4352341164	821523.4337204634
2015962.611399907	821520.2144962087
1989436.7875656977	821516.9341715404
1962910.963731489	821513.5911858248
1936385.1398972794	821510.1839279
1909859.31606307	821506.7107346302
1883333.4922288612	821503.1698881933
1856807.6683946522	821499.5596145904
1830281.8445604432	821495.8780810075
1803756.020726234	821492.1233935127
1777230.196892025	821488.2935946422
1750704.3730578157	821484.3866607918
1724178.5492236067	821480.4004995497
1697652.7253893975	821476.3329467861
1671126.9015551885	821472.1817638527
1644601.0777209792	821467.9446340089
1618075.2538867702	821463.6191597341
1591549.430052561	821459.2028589468
1565023.6062183513	821454.6931605983
1538497.7823841427	821450.0874043367
1511971.9585499333	821445.3828306439
1485446.1347157238	821440.5765818015
1458920.3108815148	821435.6656951566
1432394.4870473053	821430.6470989474
1405868.663213096	821425.5176074472
1379342.8393788866	821420.2739157891
1352817.0155446772	821414.9125940534
1326291.1917104684	821409.4300827296
1299765.367876259	821403.822685745
1273239.5440420494	821398.086564473
1246713.7202078402	821392.2177307636
1220187.8963736307	821386.2120403752
1193662.0725394217	821380.0651851206
1167136.2487052123	821373.7726851758
1140610.424871003	821367.3298806535
1114084.6010367938	821360.7319229902
1087558.7772025845	821353.9737654453
1061032.9533683753	821347.0501533964
1034507.129534166	821339.9556137649
1007981.3056999566	821332.6844441032
981455.4818657474	821325.2307008652
954929.658031538	821317.588186987
928403.8341973288	821309.7504388029
901878.0103631194	821301.7107121386
875352.1865289103	821293.4619667543
848826.3626947008	821284.9968521385
822300.5388604916	821276.3076889085
795774.7150262822	821267.3864518311
769248.8911920731	821258.2247516981
742723.0673578638	821248.8138128244
716197.2435236546	821239.1444550257
689671.4196894455	821229.2070658938
663145.5958552363	821218.9915811992
636619.772021027	821208.4874552094
610093.9481868178	821197.6836338493
583568.1243526087	821186.5685252984
557042.3005183995	821175.1299677204
530516.4766841902	821163.355194248
503990.65284998104	821151.2307971269
477464.82901577186	821138.7426881009
450939.0051815626	821125.8760562085
424413.18134735344	821112.6153219495
397887.35751314426	821098.9440894205
371361.53367893497	821084.8450932711
344835.70984472585	821070.300141997
318309.8860105166	821055.2900588614
291784.0621763074	821039.7946137676
265258.2383420982	821023.7924542668
238732.414507889	821007.2610292514
212206.5906736798	820990.1765039873
185680.76683947057	820972.5136749418
159154.9430052614	820954.2458676049
132629.1191710522	820935.3448356688
106103.29533684293	820915.7806467827
79577.47150263375	820895.5215564584
53051.64766842457	820874.5338720785
26525.82383421531	820852.7818107044
6.1733682846189024e-09	820830.2273352841
-26525.823834202976	820806.8299818237
-53051.64766841223	820782.5466643543
-79577.47150262143	820757.3314729721
-106103.2953368306	820731.135438136
-132629.11917103978	820703.9062801275
-159154.94300524905	820675.5881359483
-185680.76683945823	820646.1212507349
-212206.5906736675	820615.4416477244
-238732.4145078767	820583.4807488308
-265258.23834208585	820550.1649798052
-291784.06217629503	820515.4153009944
-318309.8860105043	820479.1467064205
-344835.7098447135	820441.267687941
-371361.5336789227	820401.6795623506
-397887.3575131319	820360.2758458935
-424413.18134734116	820316.9413865726
-450939.00518155034	820271.5516039534
-477464.8290157596	820223.9726768511
-503990.65284996876	820174.0555963755
-530516.476684178	820121.6419752085
-557042.3005183872	820066.5581669081
-583568.1243525964	820008.614669548
-610093.9481868056	819947.6043568037
-636619.7720210148	819883.3003962436
-663145.595855224	819815.4538685054
-689671.4196894332	819743.7910571588
-716197.2435236424	819668.0103000461
-742723.0673578517	819587.7783334984
-769248.8911920608	819502.7260943376
-795774.7150262699	819412.4437622682
-822300.5388604793	819316.4750420569
-848826.3626946885	819214.3102903712
-875352.1865288978	819105.3815249328
-901878.0103631071	818989.0418110121
-928403.8341973164	818864.5690965364
-954929.6580315257	818731.1426976875
-981455.4818657349	818587.8289292464
-1007981.3056999443	818433.5603792622
-1034507.1295341535	818267.1141342766
-1061032.9533683627	818087.0672535471
-1087558.7772025722	817891.774432879
-1114084.6010367814	817679.3063179968
-1140610.424870991	817447.389466844
-1167136.2487052	817193.3102337401
-1193662.0725394094	816913.8125867986
-1220187.8963736186	816604.9348627608
-1246713.7202078279	816261.7978645832
-1273239.5440420373	815878.2877253932
-1299765.3678762466	815446.600175194
-1326291.1917104558	814956.5589520539
-1352817.015544665	814394.4362086277
-1379342.8393788743	813741.0755488127
-1405868.6632130835	812968.1994920544
-1432394.487047293	812030.9091247893
-1458920.3108815022	810848.3223310139
-1485446.1347157112	809234.6854401932
-1511971.9585499207	-821445.382764182
-1538497.78238413	-821450.0870135813
-1565023.6062183394	-821454.6926937513
-1591549.4300525486	-821459.2029785702
-1618075.253886758	-821463.6189617824
-1644601.0777209667	-821467.9440475217
-1671126.9015551761	-821472.181191768
-1697652.7253893851	-821476.3326971664
-1724178.5492235944	-821480.3993206236
-1750704.3730578034	-821484.3880814963
-1777230.1968920128	-821488.2921539778
-1803756.0207262216	-821492.1226288547
-1830281.8445604306	-821495.8755747281
-1856807.66839464	-821499.5528156146
-1883333.4922288489	-821503.1643171115
-1909859.316063058	-821506.7078788513
-1936385.139897267	-821510.1813142602
-1962910.9637314763	-821513.5887220411
-1989436.7875656853	-821516.9317765035
-2015962.6113998946	-821520.2121684466
-2042488.435234104	-821523.4314578845
-2069014.2590683128	-821526.5911572723
-2095540.0829025218	-821529.6927322082
-2122065.906736731	-821532.7376036767
-2148591.7305709403	-821535.7271488305
-2175117.554405149	-821538.6627042963
-2201643.3782393583	-821541.5455647592
-2228169.2020735675	-821544.3769882709
-2254695.0259077763	-821547.1581935228
-2281220.8497419856	-821549.8903644725
-2307746.673576195	-821552.5746497661
-2334272.497410404	-821555.2121648083
-2360798.321244613	-821557.8039924845
-2387324.1450788225	-821560.3511845977
-2413849.9689130313	-821562.8547627204
-2440375.7927472405	-821565.3157189313
-2466901.6165814493	-821567.735017745
-2493427.4404156585	-821570.1135961722
-2519953.2642498678	-821572.4523651018
-2546479.088084077	-821574.7522099403
-2573004.911918286	-821577.0139916068
-2599530.735752495	-821579.2385472248
-2626056.5595867042	-821581.4266911565
-2652582.3834209135	-821583.5792154382
-2679108.2072551223	-821585.6968905635
-2705634.0310893315	-821587.7804663808
-2732159.854923541	-821589.8306726944
-2758685.67875775	-821591.848219696
-2785211.5025919587	-821593.8337995078
-2811737.326426168	-821595.7880839579
-2838263.150260377	-821597.7117287143
-2864788.974094586	-821599.60537384
-2891314.7979287948	-821601.4696395408
-2917840.6217630045	-821603.3051320806
-2944366.4455972137	-821605.1124418632
-2970892.269431422	-821606.8921438558
-2997418.093265632	-821608.6447986095
-3023943.917099841	-821610.370952487
-3050469.74093405	-821612.0711380579
-3076995.564768259	-821613.7458746083
-3103521.3886024687	-821615.3956683545
-3130047.2124366774	-821617.0210131125
-3156573.0362708867	-821618.622390456
-3183098.8601050954	-821620.2002697606
-3209624.683939305	-821621.7551101325
-3236150.5077735144	-821623.2861615554
-3262676.331607723	-821624.7974502522
-3289202.1554419324	-821626.2846607575
-3315727.979276142	-821627.752860343
-3342253.803110351	-821629.1978900008
-3368779.6269445596	-821630.6246260151
-3395305.450778769	-821632.0290577648
-3421831.274612978	-821633.4148511674
-3448357.098447187	-821634.7812426069
-3474882.922281396	-821636.1286151411
-3501408.7461156053	-821637.457320153
-3527934.5699498146	-821638.7677014248
-3554460.3937840234	-821640.0600948873
-3580986.2176182326	-821641.3348286997
-3607512.041452442	-821642.5922238947
-3634037.865286651	-821643.8325936241
-3660563.68912086	-821645.0562444795
-3687089.51295507	-821646.2634760636
-3713615.3367892783	-821647.4545812353
-3740141.1606234876	-821648.6298465356
-3766666.9844576963	-821649.7895517014
-3793192.8082919056	-821650.9339703908
-3819718.632126115	-821652.0633711173
-3846244.455960324	-821653.1780155763
-3872770.279794533	-821654.2781602244
-3899296.103628742	-821655.3640555451
-3925821.9274629517	-821656.4359470112
-3952347.75129716	-821657.4940748686
-3978873.5751313693	-821658.5386737728
