H (A/m)	M (A/m)
2413849.9689130434	1060892.4220368962
2387324.1450788346	1060890.0053143587
2360798.3212446254	1060887.5564490254
2334272.497410416	1060885.074866781
2307746.6735762074	1060882.5599806246
2281220.849741998	1060880.0111902733
2254695.025907789	1060877.4278818388
2228169.2020735797	1060874.8094274325
2201643.378239371	1060872.1551896012
2175117.5544051616	1060869.4645018133
2148591.7305709524	1060866.736696468
2122065.906736743	1060863.9710857105
2095540.0829025342	1060861.1669655724
2069014.2590683252	1060858.3236156465
2042488.4352341164	1060855.4402985058
2015962.611399907	1060852.5162592747
1989436.7875656977	1060849.550725093
1962910.963731489	1060846.542912251
1936385.1398972794	1060843.4919955137
1909859.31606307	1060840.397152274
1883333.4922288612	1060837.2575324932
1856807.6683946522	1060834.072265388
1830281.8445604432	1060830.840458843
1803756.020726234	1060827.5611987766
1777230.196892025	1060824.2335484417
1750704.3730578157	1060820.856558461
1724178.5492236067	1060817.4292239295
1697652.7253893975	1060813.9505463133
1671126.9015551885	1060810.419491337
1644601.0777209792	1060806.8349984623
1618075.2538867702	1060803.1959800578
1591549.430052561	1060799.5013205893
1565023.6062183513	1060795.7498882452
1538497.7823841427	1060791.9404845703
1511971.9585499333	1060788.0719169113
1485446.1347157238	1060784.1429491038
1458920.3108815148	1060780.1523123912
1432394.4870473053	1060776.098703454
1405868.663213096	1060771.9807872134
1379342.8393788866	1060767.7971895805
1352817.0155446772	1060763.546500643
1326291.1917104684	1060759.2272723564
1299765.367876259	1060754.838017096
1273239.5440420494	1060750.3772065572
1246713.7202078402	1060745.8432703624
1220187.8963736307	1060741.2345945996
1193662.0725394217	1060736.5495204893
1167136.2487052123	1060731.7863424057
1140610.424871003	1060726.9433071767
1114084.6010367938	1060722.0186113962
1087558.7772025845	1060717.010400608
1061032.9533683753	1060711.916767067
1034507.129534166	1060706.73574775
1007981.3056999566	1060701.465323125
981455.4818657474	1060696.1034129944
954929.658031538	1060690.6478804692
928403.8341973288	1060685.0965195175
901878.0103631194	1060679.447063606
875352.1865289103	1060673.697174042
848826.3626947008	1060667.8444457734
822300.5388604916	1060661.886398212
795774.7150262822	1060655.8204759073
769248.8911920731	1060649.6440452745
742723.0673578638	1060643.3543909907
716197.2435236546	1060636.9487133832
689671.4196894455	1060630.4241256136
663145.5958552363	1060623.7776494147
636619.772021027	1060617.006212583
610093.9481868178	1060610.1066447024
583568.1243526087	1060603.0756736496
557042.3005183995	1060595.9099213593
530516.4766841902	1060588.6059000269
503990.65284998104	1060581.1600074666
477464.82901577186	1060573.5685225576
450939.0051815626	1060565.8276009182
424413.18134735344	1060557.9332691764
397887.35751314426	1060549.881420236
371361.53367893497	1060541.6678077069
344835.70984472585	1060533.288040141
318309.8860105166	1060524.737574904
291784.0621763074	1060516.0117122296
265258.2383420982	1060507.1055876834
238732.414507889	1060498.0141665295
212206.5906736798	1060488.732234746
185680.76683947057	1060479.2543931399
159154.9430052614	1060469.5750478476
132629.1191710522	1060459.6884022607
106103.29533684293	1060449.5884478183
79577.47150263375	1060439.2689560794
53051.64766842457	1060428.7234659973
26525.82383421531	1060417.9452771505
6.1733682846189024e-09	1060406.92743363
-26525.823834202976	1060395.6627183093
-53051.64766841223	1060384.1436368586
-79577.47150262143	1060372.362405642
-106103.2953368306	1060360.3109367779
-132629.11917103978	1060347.9808274042
-159154.94300524905	1060335.3633414744
-185680.76683945823	1060322.4493938182
-212206.5906736675	1060309.2295340444
-238732.4145078767	1060295.6939283211
-265258.23834208585	1060281.8323401404
-291784.06217629503	1060267.6341103455
-318309.8860105043	1060253.0881355808
-344835.7098447135	1060238.1828458176
-371361.5336789227	1060222.906180202
-397887.3575131319	1060207.2455615995
-424413.18134734116	1060191.1878696398
-450939.00518155034	1060174.7194106698
-477464.8290157596	1060157.825890324
-503990.65284996876	1060140.4923771936
-530516.476684178	1060122.703270462
-557042.3005183872	1060104.442262267
-583568.1243525964	1060085.6922984787
-610093.9481868056	1060066.4355374265
-636619.7720210148	1060046.653302236
-663145.595855224	1060026.3260372286
-689671.4196894332	1060005.4332539833
-716197.2435236424	1059983.9534776567
-742723.0673578517	1059961.8641873081
-769248.8911920608	1059939.141754637
-795774.7150262699	1059915.7613761283
-822300.5388604793	1059891.6970023392
-848826.3626946885	1059866.9212547773
-875352.1865288978	1059841.4053508718
-901878.0103631071	1059815.1190094359
-928403.8341973164	1059788.030355564
-954929.6580315257	1059760.1058165426
-981455.4818657349	1059731.310010695
-1007981.3056999443	1059701.605624172
-1034507.1295341535	1059670.9532862406
-1061032.9533683627	1059639.3114166188
-1087558.7772025722	1059606.6360890565
-1114084.6010367814	1059572.8808454587
-1140610.424870991	1059537.9965378717
-1167136.2487052	1059501.9311103674
-1193662.0725394094	1059464.6294130816
-1220187.8963736186	1059426.032930489
-1246713.7202078279	1059386.0795855809
-1273239.5440420373	1059344.7033922921
-1299765.3678762466	1059301.8342236523
-1326291.1917104558	1059257.3974599335
-1352817.015544665	1059211.3135655916
-1379342.8393788743	1059163.4977927527
-1405868.6632130835	1059113.8596990542
-1432394.487047293	1059062.302615461
-1458920.3108815022	1059008.7249826514
-1485446.1347157112	1058953.0127462044
-1511971.9585499207	1058895.0488543697
-1538497.78238413	1058834.706037358
-1565023.6062183394	1058771.8475184594
-1591549.4300525486	1058706.3261191265
-1618075.253886758	1058637.9832812739
-1644601.0777209667	1058566.6479390746
-1671126.9015551761	1058492.1352452682
-1697652.7253893851	1058414.245164831
-1724178.5492235944	1058332.7608715238
-1750704.3730578034	1058247.446913101
-1777230.1968920128	1058158.0471854156
-1803756.0207262216	1058064.2825585394
-1830281.8445604306	1057965.8481969747
-1856807.66839464	1057862.4105024866
-1883333.4922288489	1057753.6035831014
-1909859.316063058	1057639.029187504
-1936385.139897267	1057518.2367420448
-1962910.9637314763	1057390.7393560281
-1989436.7875656853	1057255.9935871535
-2015962.6113998946	1057113.3951042115
-2042488.435234104	1056962.2695549282
-2069014.2590683128	1056801.8616372857
-2095540.0829025218	1056631.3266308247
-2122065.906736731	1056449.6976976225
-2148591.7305709403	1056255.8898369162
-2175117.554405149	1056048.6613716208
-2201643.3782393583	1055826.5873561266
-2228169.2020735675	1055588.0220129942
-2254695.0259077763	1055331.0587402834
-2281220.8497419856	1055053.4404910798
-2307746.673576195	1054752.5130302242
-2334272.497410404	1054425.0931036186
-2360798.321244613	1054067.328498438
-2387324.1450788225	1053674.4585428995
-2413849.9689130313	1053240.5509855032
-2440375.7927472405	1052757.9799787262
-2466901.6165814493	1052216.6828298906
-2493427.4404156585	1051602.95041289
-2519953.2642498678	1050897.1264987455
-2546479.088084077	1050068.6713931295
-2573004.911918286	1049065.0844011896
-2599530.735752495	1047773.9300133692
-2626056.5595867042	1045728.2846669552
-2652582.3834209135	-1060912.8147839454
-2679108.2072551223	-1060914.936104251
-2705634.0310893315	-1060917.0339200764
-2732159.854923541	-1060919.1054923348
-2758685.67875775	-1060921.1513512803
-2785211.5025919587	-1060923.1719215275
-2811737.326426168	-1060925.1676186782
-2838263.150260377	-1060927.138850559
-2864788.974094586	-1060929.0860161702
-2891314.7979287948	-1060931.009506556
-2917840.6217630045	-1060932.909704218
-2944366.4455972137	-1060934.7869857757
-2970892.269431422	-1060936.6417185771
-2997418.093265632	-1060938.4742628015
-3023943.917099841	-1060940.284971868
-3050469.74093405	-1060942.0741920292
-3076995.564768259	-1060943.8422627111
-3103521.3886024687	-1060945.589516471
-3130047.2124366774	-1060947.3162796802
-3156573.0362708867	-1060949.0228721797
-3183098.8601050954	-1060950.7096076391
-3209624.683939305	-1060952.3767932688
-3236150.5077735144	-1060954.0247307604
-3262676.331607723	-1060955.653715876
-3289202.1554419324	-1060957.2640388943
-3315727.979276142	-1060958.8559839346
-3342253.803110351	-1060960.4298303337
-3368779.6269445596	-1060961.9858520166
-3395305.450778769	-1060963.52431723
-3421831.274612978	-1060965.0454902572
-3448357.098447187	-1060966.5496297607
-3474882.922281396	-1060968.0369890532
-3501408.7461156053	-1060969.5078174542
-3527934.5699498146	-1060970.9623595483
-3554460.3937840234	-1060972.4008553629
-3580986.2176182326	-1060973.8235404654
-3607512.041452442	-1060975.2306463069
-3634037.865286651	-1060976.6223995893
-3660563.68912086	-1060977.9990232142
-3687089.51295507	-1060979.3607364555
-3713615.3367892783	-1060980.707754247
-3740141.1606234876	-1060982.0402872884
-3766666.9844576963	-1060983.3585430586
-3793192.8082919056	-1060984.6627251355
-3819718.632126115	-1060985.9530333132
-3846244.455960324	-1060987.22966455
-3872770.279794533	-1060988.4928112575
-3899296.103628742	-1060989.7426633572
-3925821.9274629517	-1060990.979406524
-3952347.75129716	-1060992.2032242715
-3978873.5751313693	-1060993.4142962135
