H (A/m)	M (A/m)
2069014.2590683252	1127802.0162310372
2042488.4352341164	1127799.270260658
2015962.611399907	1127796.4884313743
1989436.7875656977	1127793.6701038391
1962910.963731489	1127790.8146399583
1936385.1398972794	1127787.9213823455
1909859.31606307	1127784.9896589858
1883333.4922288612	1127782.0187827956
1856807.6683946522	1127779.0080512206
1830281.8445604432	1127775.9567458746
1803756.020726234	1127772.864131987
1777230.196892025	1127769.72946608
1750704.3730578157	1127766.551963717
1724178.5492236067	1127763.330846173
1697652.7253893975	1127760.065308822
1671126.9015551885	1127756.7545283404
1644601.0777209792	1127753.3976621612
1618075.2538867702	1127749.993847924
1591549.430052561	1127746.5422029581
1565023.6062183513	1127743.0418236458
1538497.7823841427	1127739.4917963375
1511971.9585499333	1127735.8911512687
1485446.1347157238	1127732.2389294682
1458920.3108815148	1127728.5341374474
1432394.4870473053	1127724.7757575554
1405868.663213096	1127720.9627473538
1379342.8393788866	1127717.0940388304
1352817.0155446772	1127713.168550861
1326291.1917104684	1127709.185135945
1299765.367876259	1127705.1426574152
1273239.5440420494	1127701.0399371323
1246713.7202078402	1127696.8757671933
1220187.8963736307	1127692.6489092114
1193662.0725394217	1127688.3580933234
1167136.2487052123	1127684.002013145
1140610.424871003	1127679.5793411403
1114084.6010367938	1127675.0887024344
1087558.7772025845	1127670.5286914431
1061032.9533683753	1127665.8978654006
1034507.129534166	1127661.1947437774
1007981.3056999566	1127656.417807375
981455.4818657474	1127651.5654959362
954929.658031538	1127646.6362081927
928403.8341973288	1127641.6282994319
901878.0103631194	1127636.540081014
875352.1865289103	1127631.3698180348
848826.3626947008	1127626.115728737
822300.5388604916	1127620.7759819743
795774.7150262822	1127615.3486965506
769248.8911920731	1127609.8319388765
742723.0673578638	1127604.2237197803
716197.2435236546	1127598.521999288
689671.4196894455	1127592.7246730956
663145.5958552363	1127586.8295825722
636619.772021027	1127580.8345036353
610093.9481868178	1127574.7371503615
583568.1243526087	1127568.5351708059
557042.3005183995	1127562.2261434516
530516.4766841902	1127555.8075768983
503990.65284998104	1127549.2769057686
477464.82901577186	1127542.63148891
450939.0051815626	1127535.868606727
424413.18134735344	1127528.985457501
397887.35751314426	1127521.97915546
371361.53367893497	1127514.8467269002
344835.70984472585	1127507.5851074832
318309.8860105166	1127500.19113831
291784.0621763074	1127492.661562842
265258.2383420982	1127484.993023114
238732.414507889	1127477.1820557762
212206.5906736798	1127469.2250881388
185680.76683947057	1127461.1184341903
159154.9430052614	1127452.858289457
132629.1191710522	1127444.440727528
106103.29533684293	1127435.861694496
79577.47150263375	1127427.1170038797
53051.64766842457	1127418.2023320992
26525.82383421531	1127409.113211998
6.1733682846189024e-09	1127399.8450274777
-26525.823834202976	1127390.3930081993
-53051.64766841223	1127380.75222154
-79577.47150262143	1127370.9175681502
-106103.2953368306	1127360.8837728584
-132629.11917103978	1127350.645378653
-159154.94300524905	1127340.1967384808
-185680.76683945823	1127329.5320073266
-212206.5906736675	1127318.6451343633
-238732.4145078767	1127307.529853475
-265258.23834208585	1127296.1796731444
-291784.06217629503	1127284.58786744
-318309.8860105043	1127272.7474667777
-344835.7098447135	1127260.6512447204
-371361.5336789227	1127248.2917086117
-397887.3575131319	1127235.6610845493
-424413.18134734116	1127222.751309582
-450939.00518155034	1127209.5540139002
-477464.8290157596	1127196.0605079886
-503990.65284996876	1127182.2617687744
-530516.476684178	1127168.1484223849
-557042.3005183872	1127153.7107284304
-583568.1243525964	1127138.9385621413
-610093.9481868056	1127123.8213958398
-636619.7720210148	1127108.348279225
-663145.595855224	1127092.507818734
-689671.4196894332	1127076.288155317
-716197.2435236424	1127059.6769413901
-742723.0673578517	1127042.6613161645
-769248.8911920608	1127025.2278784402
-795774.7150262699	1127007.3626599116
-822300.5388604793	1126989.0510967537
-848826.3626946885	1126970.2779953373
-875352.1865288978	1126951.027500899
-901878.0103631071	1126931.2830625547
-928403.8341973164	1126911.0273924975
-954929.6580315257	1126890.2424303005
-981455.4818657349	1126868.909297117
-1007981.3056999443	1126847.0082524614
-1034507.1295341535	1126824.5186401303
-1061032.9533683627	1126801.4188425478
-1087558.7772025722	1126777.686225192
-1114084.6010367814	1126753.2970714415
-1140610.424870991	1126728.2265240483
-1167136.2487052	1126702.4485172518
-1193662.0725394094	1126675.9356971532
-1220187.8963736186	1126648.6593534984
-1246713.7202078279	1126620.5893298343
-1273239.5440420373	1126591.6939370492
-1299765.3678762466	1126561.9398479853
-1326291.1917104558	1126531.2920021696
-1352817.015544665	1126499.7134988196
-1379342.8393788743	1126467.165453521
-1405868.6632130835	1126433.6068948465
-1432394.487047293	1126398.9945955682
-1458920.3108815022	1126363.2829523194
-1485446.1347157112	1126326.4237794622
-1511971.9585499207	1126288.366167357
-1538497.78238413	1126249.0562863138
-1565023.6062183394	1126208.4371355618
-1591549.4300525486	1126166.4483372492
-1618075.253886758	1126123.0259126055
-1644601.0777209667	1126078.1019733953
-1671126.9015551761	1126031.6044534417
-1697652.7253893851	1125983.456713637
-1724178.5492235944	1125933.5772861869
-1750704.3730578034	1125881.879440408
-1777230.1968920128	1125828.2706692761
-1803756.0207262216	1125772.654426873
-1830281.8445604306	1125714.9215212727
-1856807.66839464	1125654.9611391264
-1883333.4922288489	1125592.6528113228
-1909859.316063058	1125527.867410328
-1936385.139897267	1125460.4664111743
-1962910.9637314763	1125390.3010042165
-1989436.7875656853	1125317.2111360389
-2015962.6113998946	1125241.0244125694
-2042488.435234104	1125161.5548646222
-2069014.2590683128	1125078.601593384
-2095540.0829025218	1124991.9472149145
-2122065.906736731	1124901.3561148127
-2148591.7305709403	1124806.5724090415
-2175117.554405149	1124707.3178362998
-2201643.3782393583	1124603.2889289237
-2228169.2020735675	1124494.1544468408
-2254695.0259077763	1124379.5556282732
-2281220.8497419856	1124259.0872370736
-2307746.673576195	1124132.314714516
-2334272.497410404	1123998.7549858976
-2360798.321244613	1123857.8736729296
-2387324.1450788225	1123709.077726529
-2413849.9689130313	1123551.7067959388
-2440375.7927472405	1123385.0228755614
-2466901.6165814493	1123208.203607434
-2493427.4404156585	1123020.3064471583
-2519953.2642498678	1122820.2793119224
-2546479.088084077	1122606.9198579385
-2573004.911918286	1122378.85153672
-2599530.735752495	1122134.4882901635
-2626056.5595867042	1121871.9988104315
-2652582.3834209135	1121589.2154110759
-2679108.2072551223	1121283.599750563
-2705634.0310893315	1120952.1135125577
-2732159.854923541	1120591.089786306
-2758685.67875775	1120196.0040054019
-2785211.5025919587	1119761.2364602548
-2811737.326426168	1119279.5563709298
-2838263.150260377	1118741.5204528982
-2864788.974094586	1118134.1944638349
-2891314.7979287948	1117438.952354154
-2917840.6217630045	1116627.2776349685
-2944366.4455972137	1115649.494695348
-2970892.269431422	1114398.7240643709
-2997418.093265632	1112400.5187452699
-3023943.917099841	-1127881.351329319
-3050469.74093405	-1127883.1102652159
-3076995.564768259	-1127884.8521167624
-3103521.3886024687	-1127886.5746950146
-3130047.2124366774	-1127888.2783510967
-3156573.0362708867	-1127889.9633614165
-3183098.8601050954	-1127891.629997636
-3209624.683939305	-1127893.2785261555
-3236150.5077735144	-1127894.909209388
-3262676.331607723	-1127896.5223042653
-3289202.1554419324	-1127898.1180635877
-3315727.979276142	-1127899.6967348475
-3342253.803110351	-1127901.2585619225
-3368779.6269445596	-1127902.8037840435
-3395305.450778769	-1127904.3326362502
-3421831.274612978	-1127905.8453493938
-3448357.098447187	-1127907.342150305
-3474882.922281396	-1127908.8232617571
-3501408.7461156053	-1127910.288902689
-3527934.5699498146	-1127911.7392882246
-3554460.3937840234	-1127913.1746297511
-3580986.2176182326	-1127914.5951351793
-3607512.041452442	-1127916.0010082794
-3634037.865286651	-1127917.3924495485
-3660563.68912086	-1127918.7696572032
-3687089.51295507	-1127920.132824101
-3713615.3367892783	-1127921.4821410885
-3740141.1606234876	-1127922.8177955472
-3766666.9844576963	-1127924.1399715757
-3793192.8082919056	-1127925.4488502617
-3819718.632126115	-1127926.7446096197
-3846244.455960324	-1127928.0274247362
-3872770.279794533	-1127929.2974677307
-3899296.103628742	-1127930.5549078858
-3925821.9274629517	-1127931.7999118394
-3952347.75129716	-1127933.0326430092
-3978873.5751313693	-1127934.253262603
