H (A/m)	M (A/m)
1485446.1347157238	958694.3763106627
1458920.3108815148	958689.9541759071
1432394.4870473053	958685.4520009516
1405868.663213096	958680.867835547
1379342.8393788866	958676.1996680723
1352817.0155446772	958671.4454252365
1326291.1917104684	958666.6029687373
1299765.367876259	958661.6700934984
1273239.5440420494	958656.64452358
1246713.7202078402	958651.5239141637
1220187.8963736307	958646.3058408136
1193662.0725394217	958640.9878044744
1167136.2487052123	958635.5672228085
1140610.424871003	958630.0414302055
1114084.6010367938	958624.4076741809
1087558.7772025845	958618.6631097564
1061032.9533683753	958612.8047982203
1034507.129534166	958606.8297012929
1007981.3056999566	958600.7346789805
981455.4818657474	958594.516484189
954929.658031538	958588.1717583258
928403.8341973288	958581.6970272239
901878.0103631194	958575.0886959974
875352.1865289103	958568.3430438614
848826.3626947008	958561.4562187586
822300.5388604916	958554.4242320134
795774.7150262822	958547.2429521712
769248.8911920731	958539.9080988648
742723.0673578638	958532.4152363321
716197.2435236546	958524.7597664752
689671.4196894455	958516.9369216115
663145.5958552363	958508.9417569501
636619.772021027	958500.7691424933
610093.9481868178	958492.4137551356
583568.1243526087	958483.8700685462
557042.3005183995	958475.1323452836
530516.4766841902	958466.1946253636
503990.65284998104	958457.0507175636
477464.82901577186	958447.6941866758
450939.0051815626	958438.1183425796
424413.18134735344	958428.3162290168
397887.35751314426	958418.2806081665
371361.53367893497	958408.0039497283
344835.70984472585	958397.478413385
318309.8860105166	958386.6958369459
291784.0621763074	958375.6477153384
265258.2383420982	958364.3251883037
238732.414507889	958352.7190186757
212206.5906736798	958340.819574064
185680.76683947057	958328.6168055156
159154.9430052614	958316.1002270768
132629.1191710522	958303.2588907803
106103.29533684293	958290.0813627199
79577.47150263375	958276.5556963332
53051.64766842457	958262.6694042061
26525.82383421531	958248.4094291998
6.1733682846189024e-09	958233.7621109451
-26525.823834202976	958218.7131522604
-53051.64766841223	958203.2475835452
-79577.47150262143	958187.3497234327
-106103.2953368306	958171.0031372118
-132629.11917103978	958154.1905927556
-159154.94300524905	958136.8940128023
-185680.76683945823	958119.0944248171
-212206.5906736675	958100.7719033808
-238732.4145078767	958081.9055179574
-265258.23834208585	958062.4732645495
-291784.06217629503	958042.4519983953
-318309.8860105043	958021.8173651661
-344835.7098447135	958000.5437202675
-371361.5336789227	957978.6040450376
-397887.3575131319	957955.9698577626
-424413.18134734116	957932.6111107595
-450939.00518155034	957908.496090417
-477464.8290157596	957883.5913030729
-503990.65284996876	957857.8613469646
-530516.476684178	957831.2687782402
-557042.3005183872	957803.7739707186
-583568.1243525964	957775.334955123
-610093.9481868056	957745.9072440685
-636619.7720210148	957715.4436525016
-663145.595855224	957683.8940888878
-689671.4196894332	957651.2053384488
-716197.2435236424	957617.3208093806
-742723.0673578517	957582.1802883734
-769248.8911920608	957545.7196200235
-795774.7150262699	957507.8704299649
-822300.5388604793	957468.5597207245
-848826.3626946885	957427.7095406306
-875352.1865288978	957385.2365431399
-901878.0103631071	957341.0514838328
-928403.8341973164	957295.0587308173
-954929.6580315257	957247.1557212286
-981455.4818657349	957197.2322964744
-1007981.3056999443	957145.1716087736
-1034507.1295341535	957090.8430023695
-1061032.9533683627	957034.1103606421
-1087558.7772025722	956974.8252224551
-1114084.6010367814	956912.8270340419
-1140610.424870991	956847.9419443032
-1167136.2487052	956779.9814074325
-1193662.0725394094	956708.7405912032
-1220187.8963736186	956633.9965989178
-1246713.7202078279	956555.5064362928
-1273239.5440420373	956473.004661233
-1299765.3678762466	956386.2007576706
-1326291.1917104558	956294.7760529814
-1352817.015544665	956198.3803159174
-1379342.8393788743	956096.6273954425
-1405868.6632130835	955989.0938865953
-1432394.487047293	955875.302330697
-1458920.3108815022	955754.7301620333
-1485446.1347157112	955626.7924821421
-1511971.9585499207	955490.8352327911
-1538497.78238413	955346.1244185179
-1565023.6062183394	955191.8330724637
-1591549.4300525486	955027.0255279648
-1618075.253886758	954850.6433308165
-1644601.0777209667	954661.4629925678
-1671126.9015551761	954458.092291303
-1697652.7253893851	954238.9172109795
-1724178.5492235944	954002.0586590389
-1750704.3730578034	953745.3196563352
-1777230.1968920128	953466.0801746345
-1803756.0207262216	953161.2241816394
-1830281.8445604306	952826.9782313573
-1856807.66839464	952458.7113884724
-1883333.4922288489	952050.6416349767
-1909859.316063058	951595.4361974015
-1936385.139897267	951083.4917275549
-1962910.9637314763	950501.9490561234
-1989436.7875656853	949832.6690447968
-2015962.6113998946	949048.6978335375
-2042488.435234104	948106.3506540334
-2069014.2590683128	946923.2846928419
-2095540.0829025218	945286.279632373
-2122065.906736731	-958780.6961892046
-2148591.7305709403	-958783.6103488109
-2175117.554405149	-958786.4817425773
-2201643.3782393583	-958789.3091465622
-2228169.2020735675	-958792.0935196821
-2254695.0259077763	-958794.8357319494
-2281220.8497419856	-958797.5366328801
-2307746.673576195	-958800.1970501858
-2334272.497410404	-958802.8177910557
-2360798.321244613	-958805.3996426291
-2387324.1450788225	-958807.9433725353
-2413849.9689130313	-958810.4497295695
-2440375.7927472405	-958812.919444136
-2466901.6165814493	-958815.3532287311
-2493427.4404156585	-958817.7496879718
-2519953.2642498678	-958820.1157693955
-2546479.088084077	-958822.4438550926
-2573004.911918286	-958824.7427225399
-2599530.735752495	-958827.0050125583
-2626056.5595867042	-958829.237332295
-2652582.3834209135	-958831.4381996944
-2679108.2072551223	-958833.6082560199
-2705634.0310893315	-958835.7480750245
-2732159.854923541	-958837.8582170755
-2758685.67875775	-958839.9392282353
-2785211.5025919587	-958841.9916446425
-2811737.326426168	-958844.0159887883
-2838263.150260377	-958846.0127712385
-2864788.974094586	-958847.9824908697
-2891314.7979287948	-958849.9256356357
-2917840.6217630045	-958851.8426823447
-2944366.4455972137	-958853.7340984462
-2970892.269431422	-958855.6003389593
-2997418.093265632	-958857.4418496252
-3023943.917099841	-958859.2590663787
-3050469.74093405	-958861.0524155135
-3076995.564768259	-958862.822314039
-3103521.3886024687	-958864.5691698659
-3130047.2124366774	-958866.2933825016
-3156573.0362708867	-958867.9953416231
-3183098.8601050954	-958869.6754289506
-3209624.683939305	-958871.3340195094
-3236150.5077735144	-958872.9714786849
-3262676.331607723	-958874.5881646193
-3289202.1554419324	-958876.1844278502
-3315727.979276142	-958877.7606115879
-3342253.803110351	-958879.3170516792
-3368779.6269445596	-958880.8540772852
-3395305.450778769	-958882.3720107108
-3421831.274612978	-958883.8711670932
-3448357.098447187	-958885.3518555607
-3474882.922281396	-958886.81437873
-3501408.7461156053	-958888.2590332754
-3527934.5699498146	-958889.6861092099
-3554460.3937840234	-958891.095891243
-3580986.2176182326	-958892.4886581986
-3607512.041452442	-958893.864683222
-3634037.865286651	-958895.2242340544
-3660563.68912086	-958896.567573065
-3687089.51295507	-958897.8949574534
-3713615.3367892783	-958899.2066392304
-3740141.1606234876	-958900.5028657132
-3766666.9844576963	-958901.7838787956
-3793192.8082919056	-958903.0499162071
-3819718.632126115	-958904.3012108355
-3846244.455960324	-958905.5379910636
-3872770.279794533	-958906.7604808746
-3899296.103628742	-958907.9688997511
-3925821.9274629517	-958909.1634636144
-3952347.75129716	-958910.3443833364
-3978873.5751313693	-958911.511866385
